date,day_of_week,is_weekend,weather,is_festival,has_promotion,dish_name,category,prepared_qty,sold_qty,wasted_qty,cost_per_unit,waste_cost
2025-05-11,Sunday,True,clear,False,False,Gulab Jamun,dessert,48.7,44.2,4.5,40,179.52
2025-05-11,Sunday,True,clear,False,False,Tomato Soup,starter,48.5,39.6,8.9,45,399.53
2025-05-11,Sunday,True,clear,False,False,Mutton Rogan Josh,main,37.4,29.9,7.5,220,1651.02
2025-05-11,Sunday,True,clear,False,False,Fresh Fruit Custard,dessert,40.9,33.8,7.1,55,389.65
2025-05-12,Monday,False,clear,False,False,Paneer Butter Masala,main,40.8,40.7,0.1,120,10.31
2025-05-12,Monday,False,clear,False,False,Chicken Biryani,main,52.8,52.8,0.0,150,0.0
2025-05-12,Monday,False,clear,False,False,Veg Salad Bowl,starter,33.0,31.5,1.5,60,89.0
2025-05-12,Monday,False,clear,False,False,Fish Curry,main,23.0,23.0,0.0,180,0.0
2025-05-12,Monday,False,clear,False,False,Dal Tadka,main,42.3,38.5,3.8,70,268.91
2025-05-12,Monday,False,clear,False,False,Butter Naan,bread,80.8,80.8,0.0,20,0.0
2025-05-12,Monday,False,clear,False,False,Gulab Jamun,dessert,38.4,38.4,0.0,40,0.0
2025-05-12,Monday,False,clear,False,False,Tomato Soup,starter,26.3,23.3,3.0,45,136.55
2025-05-12,Monday,False,clear,False,False,Mutton Rogan Josh,main,18.7,18.7,0.0,220,0.0
2025-05-12,Monday,False,clear,False,False,Fresh Fruit Custard,dessert,25.6,22.1,3.5,55,190.78
2025-05-13,Tuesday,False,cloudy,False,False,Paneer Butter Masala,main,42.6,42.6,0.0,120,0.0
2025-05-13,Tuesday,False,cloudy,False,False,Chicken Biryani,main,69.1,67.5,1.7,150,252.05
2025-05-13,Tuesday,False,cloudy,False,False,Veg Salad Bowl,starter,23.8,22.0,1.9,60,112.18
2025-05-13,Tuesday,False,cloudy,False,False,Fish Curry,main,36.5,30.8,5.6,180,1012.21
2025-05-13,Tuesday,False,cloudy,False,False,Dal Tadka,main,54.9,54.9,0.0,70,0.0
2025-05-13,Tuesday,False,cloudy,False,False,Butter Naan,bread,88.8,88.8,0.0,20,0.0
2025-05-13,Tuesday,False,cloudy,False,False,Gulab Jamun,dessert,35.9,35.9,0.0,40,0.0
2025-05-13,Tuesday,False,cloudy,False,False,Tomato Soup,starter,25.8,25.8,0.0,45,0.0
2025-05-13,Tuesday,False,cloudy,False,False,Mutton Rogan Josh,main,24.3,22.2,2.1,220,467.84
2025-05-13,Tuesday,False,cloudy,False,False,Fresh Fruit Custard,dessert,22.7,22.7,0.0,55,0.0
2025-05-14,Wednesday,False,cloudy,False,False,Paneer Butter Masala,main,50.0,44.2,5.9,120,702.66
2025-05-14,Wednesday,False,cloudy,False,False,Chicken Biryani,main,62.0,62.0,0.0,150,0.0
2025-05-14,Wednesday,False,cloudy,False,False,Veg Salad Bowl,starter,20.1,20.1,0.0,60,0.0
2025-05-14,Wednesday,False,cloudy,False,False,Fish Curry,main,29.7,29.3,0.5,180,85.83
2025-05-14,Wednesday,False,cloudy,False,False,Dal Tadka,main,47.3,40.9,6.3,70,441.52
2025-05-14,Wednesday,False,cloudy,False,False,Butter Naan,bread,93.2,92.1,1.1,20,22.07
2025-05-14,Wednesday,False,cloudy,False,False,Gulab Jamun,dessert,34.4,33.8,0.6,40,25.82
2025-05-14,Wednesday,False,cloudy,False,False,Tomato Soup,starter,33.9,28.8,5.1,45,231.38
2025-05-14,Wednesday,False,cloudy,False,False,Mutton Rogan Josh,main,22.9,21.0,1.9,220,415.27
2025-05-14,Wednesday,False,cloudy,False,False,Fresh Fruit Custard,dessert,25.1,25.1,0.0,55,0.0
2025-05-15,Thursday,False,clear,False,False,Paneer Butter Masala,main,38.4,38.4,0.0,120,0.0
2025-05-15,Thursday,False,clear,False,False,Chicken Biryani,main,41.0,41.0,0.0,150,0.0
2025-05-15,Thursday,False,clear,False,False,Veg Salad Bowl,starter,34.0,31.9,2.1,60,123.7
2025-05-15,Thursday,False,clear,False,False,Fish Curry,main,31.0,25.6,5.5,180,983.75
2025-05-15,Thursday,False,clear,False,False,Dal Tadka,main,38.8,38.1,0.7,70,47.43
2025-05-15,Thursday,False,clear,False,False,Butter Naan,bread,82.9,82.9,0.0,20,0.0
2025-05-15,Thursday,False,clear,False,False,Gulab Jamun,dessert,35.1,35.1,0.0,40,0.0
2025-05-15,Thursday,False,clear,False,False,Tomato Soup,starter,32.7,32.7,0.0,45,0.0
2025-05-15,Thursday,False,clear,False,False,Mutton Rogan Josh,main,25.6,24.9,0.7,220,149.53
2025-05-15,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,26.1,24.7,1.4,55,75.41
2025-05-16,Friday,False,clear,False,False,Paneer Butter Masala,main,43.1,40.6,2.5,120,298.59
2025-05-16,Friday,False,clear,False,False,Chicken Biryani,main,50.6,49.8,0.7,150,110.21
2025-05-16,Friday,False,clear,False,False,Veg Salad Bowl,starter,34.7,27.8,6.9,60,415.54
2025-05-16,Friday,False,clear,False,False,Fish Curry,main,29.2,24.7,4.4,180,800.39
2025-05-16,Friday,False,clear,False,False,Dal Tadka,main,45.8,43.9,1.8,70,126.6
2025-05-16,Friday,False,clear,False,False,Butter Naan,bread,67.3,67.3,0.0,20,0.0
2025-05-16,Friday,False,clear,False,False,Gulab Jamun,dessert,41.7,35.9,5.8,40,230.64
2025-05-16,Friday,False,clear,False,False,Tomato Soup,starter,33.4,28.7,4.6,45,207.85
2025-05-16,Friday,False,clear,False,False,Mutton Rogan Josh,main,25.1,21.5,3.5,220,777.55
2025-05-16,Friday,False,clear,False,False,Fresh Fruit Custard,dessert,27.6,21.8,5.7,55,315.6
2025-05-17,Saturday,True,clear,False,False,Paneer Butter Masala,main,64.9,46.2,18.7,120,2248.76
2025-05-17,Saturday,True,clear,False,False,Chicken Biryani,main,93.3,81.6,11.7,150,1756.52
2025-05-17,Saturday,True,clear,False,False,Veg Salad Bowl,starter,59.2,46.6,12.6,60,758.05
2025-05-17,Saturday,True,clear,False,False,Fish Curry,main,43.9,41.7,2.1,180,385.99
2025-05-17,Saturday,True,clear,False,False,Dal Tadka,main,66.3,58.8,7.5,70,521.67
2025-05-17,Saturday,True,clear,False,False,Butter Naan,bread,103.7,82.4,21.3,20,425.95
2025-05-17,Saturday,True,clear,False,False,Gulab Jamun,dessert,57.1,45.7,11.4,40,456.84
2025-05-17,Saturday,True,clear,False,False,Tomato Soup,starter,56.3,48.5,7.8,45,351.91
2025-05-17,Saturday,True,clear,False,False,Mutton Rogan Josh,main,30.5,25.6,4.9,220,1078.34
2025-05-17,Saturday,True,clear,False,False,Fresh Fruit Custard,dessert,38.4,33.2,5.2,55,283.45
2025-05-18,Sunday,True,cloudy,False,False,Paneer Butter Masala,main,56.5,56.5,0.0,120,0.0
2025-05-18,Sunday,True,cloudy,False,False,Chicken Biryani,main,83.4,63.3,20.0,150,3003.03
2025-05-18,Sunday,True,cloudy,False,False,Veg Salad Bowl,starter,48.0,42.5,5.6,60,335.02
2025-05-18,Sunday,True,cloudy,False,False,Fish Curry,main,39.7,33.1,6.7,180,1197.72
2025-05-18,Sunday,True,cloudy,False,False,Dal Tadka,main,68.9,66.1,2.8,70,198.38
2025-05-18,Sunday,True,cloudy,False,False,Butter Naan,bread,115.1,97.1,18.0,20,359.92
2025-05-18,Sunday,True,cloudy,False,False,Gulab Jamun,dessert,57.6,46.7,10.9,40,436.93
2025-05-18,Sunday,True,cloudy,False,False,Tomato Soup,starter,39.6,32.2,7.4,45,332.26
2025-05-18,Sunday,True,cloudy,False,False,Mutton Rogan Josh,main,37.4,30.5,6.9,220,1517.99
2025-05-18,Sunday,True,cloudy,False,False,Fresh Fruit Custard,dessert,36.3,30.2,6.1,55,333.35
2025-05-19,Monday,False,rainy,False,False,Paneer Butter Masala,main,45.9,39.1,6.8,120,815.9
2025-05-19,Monday,False,rainy,False,False,Chicken Biryani,main,47.1,41.8,5.4,150,806.32
2025-05-19,Monday,False,rainy,False,False,Veg Salad Bowl,starter,30.5,26.1,4.4,60,264.79
2025-05-19,Monday,False,rainy,False,False,Fish Curry,main,28.1,22.5,5.6,180,1012.72
2025-05-19,Monday,False,rainy,False,False,Dal Tadka,main,55.2,42.3,12.8,70,898.55
2025-05-19,Monday,False,rainy,False,False,Butter Naan,bread,81.7,76.1,5.6,20,111.61
2025-05-19,Monday,False,rainy,False,False,Gulab Jamun,dessert,31.1,26.5,4.6,40,183.39
2025-05-19,Monday,False,rainy,False,False,Tomato Soup,starter,24.5,22.5,1.9,45,87.3
2025-05-19,Monday,False,rainy,False,False,Mutton Rogan Josh,main,18.3,16.1,2.2,220,478.87
2025-05-19,Monday,False,rainy,False,False,Fresh Fruit Custard,dessert,20.3,17.2,3.1,55,169.67
2025-05-20,Tuesday,False,rainy,False,False,Paneer Butter Masala,main,53.0,44.1,8.9,120,1064.2
2025-05-20,Tuesday,False,rainy,False,False,Chicken Biryani,main,53.0,45.1,7.9,150,1187.1
2025-05-20,Tuesday,False,rainy,False,False,Veg Salad Bowl,starter,32.8,26.3,6.5,60,389.48
2025-05-20,Tuesday,False,rainy,False,False,Fish Curry,main,29.7,26.5,3.2,180,567.89
2025-05-20,Tuesday,False,rainy,False,False,Dal Tadka,main,50.2,42.2,8.0,70,559.53
2025-05-20,Tuesday,False,rainy,False,False,Butter Naan,bread,68.0,55.2,12.8,20,255.51
2025-05-20,Tuesday,False,rainy,False,False,Gulab Jamun,dessert,37.7,34.3,3.4,40,135.84
2025-05-20,Tuesday,False,rainy,False,False,Tomato Soup,starter,24.5,23.8,0.7,45,32.16
2025-05-20,Tuesday,False,rainy,False,False,Mutton Rogan Josh,main,18.5,14.4,4.0,220,885.63
2025-05-20,Tuesday,False,rainy,False,False,Fresh Fruit Custard,dessert,19.5,17.7,1.8,55,99.68
2025-05-21,Wednesday,False,clear,False,True,Paneer Butter Masala,main,61.7,47.2,14.5,120,1743.85
2025-05-21,Wednesday,False,clear,False,True,Chicken Biryani,main,67.2,59.2,8.1,150,1209.41
2025-05-21,Wednesday,False,clear,False,True,Veg Salad Bowl,starter,51.6,38.2,13.5,60,807.4
2025-05-21,Wednesday,False,clear,False,True,Fish Curry,main,42.5,35.9,6.6,180,1185.51
2025-05-21,Wednesday,False,clear,False,True,Dal Tadka,main,71.6,62.6,9.0,70,628.45
2025-05-21,Wednesday,False,clear,False,True,Butter Naan,bread,134.1,121.9,12.2,20,244.44
2025-05-21,Wednesday,False,clear,False,True,Gulab Jamun,dessert,59.1,50.7,8.4,40,335.6
2025-05-21,Wednesday,False,clear,False,True,Tomato Soup,starter,56.7,43.5,13.2,45,594.27
2025-05-21,Wednesday,False,clear,False,True,Mutton Rogan Josh,main,25.9,22.0,3.9,220,862.59
2025-05-21,Wednesday,False,clear,False,True,Fresh Fruit Custard,dessert,41.1,30.1,11.0,55,605.64
2025-05-22,Thursday,False,clear,False,False,Paneer Butter Masala,main,45.6,43.6,2.0,120,240.44
2025-05-22,Thursday,False,clear,False,False,Chicken Biryani,main,46.5,46.5,0.0,150,0.0
2025-05-22,Thursday,False,clear,False,False,Veg Salad Bowl,starter,35.7,30.8,4.9,60,291.66
2025-05-22,Thursday,False,clear,False,False,Fish Curry,main,33.3,29.8,3.4,180,620.43
2025-05-22,Thursday,False,clear,False,False,Dal Tadka,main,50.3,46.6,3.8,70,264.28
2025-05-22,Thursday,False,clear,False,False,Butter Naan,bread,73.6,73.6,0.0,20,0.0
2025-05-22,Thursday,False,clear,False,False,Gulab Jamun,dessert,31.5,31.5,0.0,40,0.0
2025-05-22,Thursday,False,clear,False,False,Tomato Soup,starter,30.9,29.1,1.8,45,79.29
2025-05-22,Thursday,False,clear,False,False,Mutton Rogan Josh,main,23.3,21.7,1.6,220,357.23
2025-05-22,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,25.1,22.6,2.4,55,133.49
2025-05-23,Friday,False,rainy,False,False,Paneer Butter Masala,main,37.9,31.0,6.8,120,819.56
2025-05-23,Friday,False,rainy,False,False,Chicken Biryani,main,56.2,50.5,5.7,150,848.78
2025-05-23,Friday,False,rainy,False,False,Veg Salad Bowl,starter,29.4,25.7,3.7,60,223.05
2025-05-23,Friday,False,rainy,False,False,Fish Curry,main,21.7,19.9,1.8,180,329.69
2025-05-23,Friday,False,rainy,False,False,Dal Tadka,main,55.9,44.1,11.9,70,831.96
2025-05-23,Friday,False,rainy,False,False,Butter Naan,bread,97.2,72.4,24.8,20,496.59
2025-05-23,Friday,False,rainy,False,False,Gulab Jamun,dessert,42.6,29.1,13.6,40,542.18
2025-05-23,Friday,False,rainy,False,False,Tomato Soup,starter,28.2,23.2,5.1,45,228.56
2025-05-23,Friday,False,rainy,False,False,Mutton Rogan Josh,main,19.7,16.2,3.5,220,766.24
2025-05-23,Friday,False,rainy,False,False,Fresh Fruit Custard,dessert,24.7,20.6,4.1,55,225.16
2025-05-24,Saturday,True,cloudy,False,True,Paneer Butter Masala,main,89.5,69.7,19.8,120,2377.43
2025-05-24,Saturday,True,cloudy,False,True,Chicken Biryani,main,132.6,97.5,35.1,150,5267.33
2025-05-24,Saturday,True,cloudy,False,True,Veg Salad Bowl,starter,61.8,46.9,14.9,60,894.65
2025-05-24,Saturday,True,cloudy,False,True,Fish Curry,main,76.4,55.7,20.6,180,3715.43
2025-05-24,Saturday,True,cloudy,False,True,Dal Tadka,main,81.1,62.7,18.4,70,1287.25
2025-05-24,Saturday,True,cloudy,False,True,Butter Naan,bread,190.4,134.2,56.3,20,1125.58
2025-05-24,Saturday,True,cloudy,False,True,Gulab Jamun,dessert,91.6,63.0,28.6,40,1145.74
2025-05-24,Saturday,True,cloudy,False,True,Tomato Soup,starter,62.5,43.6,18.9,45,849.41
2025-05-24,Saturday,True,cloudy,False,True,Mutton Rogan Josh,main,39.6,30.2,9.4,220,2070.35
2025-05-24,Saturday,True,cloudy,False,True,Fresh Fruit Custard,dessert,42.2,33.0,9.1,55,501.4
2025-05-25,Sunday,True,cloudy,False,False,Paneer Butter Masala,main,71.7,60.3,11.4,120,1366.28
2025-05-25,Sunday,True,cloudy,False,False,Chicken Biryani,main,81.9,81.2,0.8,150,114.92
2025-05-25,Sunday,True,cloudy,False,False,Veg Salad Bowl,starter,54.6,44.7,9.9,60,595.53
2025-05-25,Sunday,True,cloudy,False,False,Fish Curry,main,44.9,36.3,8.6,180,1544.74
2025-05-25,Sunday,True,cloudy,False,False,Dal Tadka,main,55.1,53.6,1.6,70,111.65
2025-05-25,Sunday,True,cloudy,False,False,Butter Naan,bread,119.8,98.8,21.0,20,419.63
2025-05-25,Sunday,True,cloudy,False,False,Gulab Jamun,dessert,53.8,51.2,2.6,40,104.1
2025-05-25,Sunday,True,cloudy,False,False,Tomato Soup,starter,37.5,33.3,4.2,45,188.88
2025-05-25,Sunday,True,cloudy,False,False,Mutton Rogan Josh,main,27.2,25.8,1.3,220,292.35
2025-05-25,Sunday,True,cloudy,False,False,Fresh Fruit Custard,dessert,27.8,24.6,3.2,55,176.72
2025-05-26,Monday,False,rainy,False,False,Paneer Butter Masala,main,43.1,33.5,9.6,120,1148.05
2025-05-26,Monday,False,rainy,False,False,Chicken Biryani,main,45.6,39.4,6.1,150,920.66
2025-05-26,Monday,False,rainy,False,False,Veg Salad Bowl,starter,33.4,28.6,4.7,60,282.94
2025-05-26,Monday,False,rainy,False,False,Fish Curry,main,26.0,19.8,6.2,180,1110.16
2025-05-26,Monday,False,rainy,False,False,Dal Tadka,main,46.9,36.8,10.1,70,705.08
2025-05-26,Monday,False,rainy,False,False,Butter Naan,bread,80.7,71.5,9.2,20,183.3
2025-05-26,Monday,False,rainy,False,False,Gulab Jamun,dessert,38.1,31.5,6.6,40,264.6
2025-05-26,Monday,False,rainy,False,False,Tomato Soup,starter,30.5,26.7,3.8,45,171.41
2025-05-26,Monday,False,rainy,False,False,Mutton Rogan Josh,main,20.1,17.1,3.0,220,654.7
2025-05-26,Monday,False,rainy,False,False,Fresh Fruit Custard,dessert,22.5,20.3,2.2,55,123.55
2025-05-27,Tuesday,False,clear,False,False,Paneer Butter Masala,main,38.2,33.7,4.5,120,545.77
2025-05-27,Tuesday,False,clear,False,False,Chicken Biryani,main,77.2,69.7,7.5,150,1120.98
2025-05-27,Tuesday,False,clear,False,False,Veg Salad Bowl,starter,37.3,35.1,2.2,60,131.14
2025-05-27,Tuesday,False,clear,False,False,Fish Curry,main,20.0,20.0,0.0,180,0.0
2025-05-27,Tuesday,False,clear,False,False,Dal Tadka,main,46.4,46.4,0.0,70,0.0
2025-05-27,Tuesday,False,clear,False,False,Butter Naan,bread,71.6,71.2,0.4,20,7.02
2025-05-27,Tuesday,False,clear,False,False,Gulab Jamun,dessert,37.6,37.6,0.0,40,0.0
2025-05-27,Tuesday,False,clear,False,False,Tomato Soup,starter,31.0,26.5,4.5,45,204.12
2025-05-27,Tuesday,False,clear,False,False,Mutton Rogan Josh,main,19.2,17.4,1.8,220,389.62
2025-05-27,Tuesday,False,clear,False,False,Fresh Fruit Custard,dessert,22.9,20.7,2.2,55,121.12
2025-05-28,Wednesday,False,cloudy,False,False,Paneer Butter Masala,main,44.4,44.4,0.0,120,0.0
2025-05-28,Wednesday,False,cloudy,False,False,Chicken Biryani,main,62.4,62.4,0.0,150,0.0
2025-05-28,Wednesday,False,cloudy,False,False,Veg Salad Bowl,starter,33.3,30.9,2.4,60,142.54
2025-05-28,Wednesday,False,cloudy,False,False,Fish Curry,main,28.5,26.5,2.1,180,372.88
2025-05-28,Wednesday,False,cloudy,False,False,Dal Tadka,main,40.4,40.4,0.0,70,0.0
2025-05-28,Wednesday,False,cloudy,False,False,Butter Naan,bread,90.6,88.4,2.2,20,44.21
2025-05-28,Wednesday,False,cloudy,False,False,Gulab Jamun,dessert,40.9,39.8,1.0,40,41.92
2025-05-28,Wednesday,False,cloudy,False,False,Tomato Soup,starter,26.2,23.3,2.9,45,131.75
2025-05-28,Wednesday,False,cloudy,False,False,Mutton Rogan Josh,main,20.2,19.1,1.1,220,244.62
2025-05-28,Wednesday,False,cloudy,False,False,Fresh Fruit Custard,dessert,24.3,20.3,4.0,55,222.57
2025-05-29,Thursday,False,clear,False,False,Paneer Butter Masala,main,40.5,40.5,0.0,120,0.0
2025-05-29,Thursday,False,clear,False,False,Chicken Biryani,main,66.2,57.2,9.0,150,1348.14
2025-05-29,Thursday,False,clear,False,False,Veg Salad Bowl,starter,30.7,28.2,2.5,60,149.67
2025-05-29,Thursday,False,clear,False,False,Fish Curry,main,17.5,16.8,0.8,180,140.91
2025-05-29,Thursday,False,clear,False,False,Dal Tadka,main,43.3,43.3,0.0,70,0.0
2025-05-29,Thursday,False,clear,False,False,Butter Naan,bread,90.4,90.4,0.0,20,0.0
2025-05-29,Thursday,False,clear,False,False,Gulab Jamun,dessert,34.3,34.3,0.0,40,0.0
2025-05-29,Thursday,False,clear,False,False,Tomato Soup,starter,21.6,21.6,0.0,45,0.0
2025-05-29,Thursday,False,clear,False,False,Mutton Rogan Josh,main,22.3,22.3,0.0,220,0.0
2025-05-29,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,20.5,20.0,0.5,55,28.68
2025-05-30,Friday,False,cloudy,False,False,Paneer Butter Masala,main,42.7,37.3,5.3,120,640.57
2025-05-30,Friday,False,cloudy,False,False,Chicken Biryani,main,55.5,50.1,5.4,150,809.92
2025-05-30,Friday,False,cloudy,False,False,Veg Salad Bowl,starter,28.8,25.1,3.7,60,219.32
2025-05-30,Friday,False,cloudy,False,False,Fish Curry,main,23.8,23.8,0.0,180,0.0
2025-05-30,Friday,False,cloudy,False,False,Dal Tadka,main,45.7,43.8,1.9,70,130.79
2025-05-30,Friday,False,cloudy,False,False,Butter Naan,bread,79.4,75.3,4.1,20,82.41
2025-05-30,Friday,False,cloudy,False,False,Gulab Jamun,dessert,35.2,32.6,2.6,40,105.62
2025-05-30,Friday,False,cloudy,False,False,Tomato Soup,starter,30.7,29.5,1.2,45,52.95
2025-05-30,Friday,False,cloudy,False,False,Mutton Rogan Josh,main,19.7,18.9,0.8,220,177.04
2025-05-30,Friday,False,cloudy,False,False,Fresh Fruit Custard,dessert,29.0,23.5,5.5,55,302.92
2025-05-31,Saturday,True,hot,False,False,Paneer Butter Masala,main,91.3,74.0,17.3,120,2077.53
2025-05-31,Saturday,True,hot,False,False,Chicken Biryani,main,97.5,78.6,18.9,150,2842.33
2025-05-31,Saturday,True,hot,False,False,Veg Salad Bowl,starter,41.4,35.6,5.8,60,346.44
2025-05-31,Saturday,True,hot,False,False,Fish Curry,main,40.0,31.7,8.3,180,1495.95
2025-05-31,Saturday,True,hot,False,False,Dal Tadka,main,70.4,59.5,10.9,70,761.68
2025-05-31,Saturday,True,hot,False,False,Butter Naan,bread,151.4,122.1,29.3,20,586.29
2025-05-31,Saturday,True,hot,False,False,Gulab Jamun,dessert,51.7,46.3,5.4,40,216.38
2025-05-31,Saturday,True,hot,False,False,Tomato Soup,starter,54.5,42.9,11.6,45,519.87
2025-05-31,Saturday,True,hot,False,False,Mutton Rogan Josh,main,25.1,21.8,3.3,220,721.36
2025-05-31,Saturday,True,hot,False,False,Fresh Fruit Custard,dessert,38.9,30.3,8.6,55,475.45
2025-06-01,Sunday,True,rainy,False,False,Paneer Butter Masala,main,65.9,49.1,16.8,120,2015.14
2025-06-01,Sunday,True,rainy,False,False,Chicken Biryani,main,75.3,58.0,17.2,150,2586.97
2025-06-01,Sunday,True,rainy,False,False,Veg Salad Bowl,starter,46.6,34.5,12.1,60,727.14
2025-06-01,Sunday,True,rainy,False,False,Fish Curry,main,29.0,22.2,6.8,180,1226.86
2025-06-01,Sunday,True,rainy,False,False,Dal Tadka,main,67.1,52.0,15.1,70,1056.36
2025-06-01,Sunday,True,rainy,False,False,Butter Naan,bread,121.3,89.1,32.2,20,643.42
2025-06-01,Sunday,True,rainy,False,False,Gulab Jamun,dessert,40.4,35.0,5.5,40,219.25
2025-06-01,Sunday,True,rainy,False,False,Tomato Soup,starter,43.9,30.8,13.2,45,591.89
2025-06-01,Sunday,True,rainy,False,False,Mutton Rogan Josh,main,39.0,27.6,11.4,220,2508.84
2025-06-01,Sunday,True,rainy,False,False,Fresh Fruit Custard,dessert,27.8,20.8,7.0,55,382.86
2025-06-02,Monday,False,clear,False,False,Paneer Butter Masala,main,42.6,42.6,0.0,120,0.0
2025-06-02,Monday,False,clear,False,False,Chicken Biryani,main,58.7,55.4,3.3,150,494.42
2025-06-02,Monday,False,clear,False,False,Veg Salad Bowl,starter,33.0,33.0,0.0,60,0.0
2025-06-02,Monday,False,clear,False,False,Fish Curry,main,24.0,24.0,0.0,180,0.0
2025-06-02,Monday,False,clear,False,False,Dal Tadka,main,41.6,41.6,0.0,70,0.0
2025-06-02,Monday,False,clear,False,False,Butter Naan,bread,71.9,70.2,1.6,20,32.83
2025-06-02,Monday,False,clear,False,False,Gulab Jamun,dessert,34.8,34.8,0.0,40,0.0
2025-06-02,Monday,False,clear,False,False,Tomato Soup,starter,28.7,28.7,0.0,45,0.0
2025-06-02,Monday,False,clear,False,False,Mutton Rogan Josh,main,21.2,21.2,0.0,220,0.0
2025-06-02,Monday,False,clear,False,False,Fresh Fruit Custard,dessert,22.9,22.1,0.8,55,43.7
2025-06-03,Tuesday,False,cloudy,False,False,Paneer Butter Masala,main,38.8,38.8,0.0,120,0.0
2025-06-03,Tuesday,False,cloudy,False,False,Chicken Biryani,main,45.3,45.3,0.0,150,0.0
2025-06-03,Tuesday,False,cloudy,False,False,Veg Salad Bowl,starter,30.1,30.0,0.1,60,6.59
2025-06-03,Tuesday,False,cloudy,False,False,Fish Curry,main,27.6,26.9,0.7,180,128.42
2025-06-03,Tuesday,False,cloudy,False,False,Dal Tadka,main,39.8,39.8,0.0,70,0.0
2025-06-03,Tuesday,False,cloudy,False,False,Butter Naan,bread,85.1,82.2,3.0,20,59.57
2025-06-03,Tuesday,False,cloudy,False,False,Gulab Jamun,dessert,42.9,42.9,0.0,40,0.0
2025-06-03,Tuesday,False,cloudy,False,False,Tomato Soup,starter,30.0,27.8,2.2,45,100.69
2025-06-03,Tuesday,False,cloudy,False,False,Mutton Rogan Josh,main,19.9,19.9,0.0,220,0.0
2025-06-03,Tuesday,False,cloudy,False,False,Fresh Fruit Custard,dessert,18.2,17.9,0.3,55,16.43
2025-06-04,Wednesday,False,clear,False,False,Paneer Butter Masala,main,36.2,36.2,0.0,120,0.0
2025-06-04,Wednesday,False,clear,False,False,Chicken Biryani,main,63.2,58.9,4.4,150,655.82
2025-06-04,Wednesday,False,clear,False,False,Veg Salad Bowl,starter,27.6,26.7,0.9,60,53.02
2025-06-04,Wednesday,False,clear,False,False,Fish Curry,main,19.6,19.4,0.2,180,29.63
2025-06-04,Wednesday,False,clear,False,False,Dal Tadka,main,51.3,47.2,4.1,70,288.21
2025-06-04,Wednesday,False,clear,False,False,Butter Naan,bread,80.1,73.2,6.9,20,138.98
2025-06-04,Wednesday,False,clear,False,False,Gulab Jamun,dessert,28.6,28.6,0.0,40,0.0
2025-06-04,Wednesday,False,clear,False,False,Tomato Soup,starter,36.0,30.4,5.6,45,252.55
2025-06-04,Wednesday,False,clear,False,False,Mutton Rogan Josh,main,21.7,21.2,0.6,220,124.32
2025-06-04,Wednesday,False,clear,False,False,Fresh Fruit Custard,dessert,16.2,16.2,0.0,55,0.0
2025-06-05,Thursday,False,clear,False,False,Paneer Butter Masala,main,36.1,34.7,1.4,120,168.3
2025-06-05,Thursday,False,clear,False,False,Chicken Biryani,main,61.5,55.8,5.7,150,856.82
2025-06-05,Thursday,False,clear,False,False,Veg Salad Bowl,starter,35.3,30.5,4.8,60,290.3
2025-06-05,Thursday,False,clear,False,False,Fish Curry,main,26.0,25.0,1.0,180,181.58
2025-06-05,Thursday,False,clear,False,False,Dal Tadka,main,50.7,50.7,0.0,70,0.0
2025-06-05,Thursday,False,clear,False,False,Butter Naan,bread,111.3,107.0,4.3,20,86.3
2025-06-05,Thursday,False,clear,False,False,Gulab Jamun,dessert,39.3,36.6,2.7,40,107.26
2025-06-05,Thursday,False,clear,False,False,Tomato Soup,starter,38.1,34.3,3.8,45,171.76
2025-06-05,Thursday,False,clear,False,False,Mutton Rogan Josh,main,18.5,16.1,2.4,220,517.41
2025-06-05,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,22.6,21.1,1.5,55,80.18
2025-06-06,Friday,False,cloudy,False,False,Paneer Butter Masala,main,38.5,36.9,1.6,120,191.57
2025-06-06,Friday,False,cloudy,False,False,Chicken Biryani,main,62.8,53.1,9.7,150,1457.09
2025-06-06,Friday,False,cloudy,False,False,Veg Salad Bowl,starter,39.3,37.1,2.2,60,131.3
2025-06-06,Friday,False,cloudy,False,False,Fish Curry,main,25.7,25.2,0.5,180,84.48
2025-06-06,Friday,False,cloudy,False,False,Dal Tadka,main,51.0,51.0,0.0,70,0.0
2025-06-06,Friday,False,cloudy,False,False,Butter Naan,bread,82.7,76.0,6.8,20,135.31
2025-06-06,Friday,False,cloudy,False,False,Gulab Jamun,dessert,33.6,32.7,0.9,40,35.21
2025-06-06,Friday,False,cloudy,False,False,Tomato Soup,starter,25.0,22.7,2.4,45,106.04
2025-06-06,Friday,False,cloudy,False,False,Mutton Rogan Josh,main,26.9,24.7,2.2,220,485.13
2025-06-06,Friday,False,cloudy,False,False,Fresh Fruit Custard,dessert,25.9,25.9,0.0,55,0.0
2025-06-07,Saturday,True,clear,False,False,Paneer Butter Masala,main,66.1,52.5,13.6,120,1627.44
2025-06-07,Saturday,True,clear,False,False,Chicken Biryani,main,78.3,75.2,3.2,150,475.88
2025-06-07,Saturday,True,clear,False,False,Veg Salad Bowl,starter,36.6,34.1,2.5,60,147.06
